"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"516","cluster5","GO:0071496","cellular response to external stimulus","18/267","350/20876",6.66191438614171e-07,6.42874738262675e-06,4.23557504129431e-06,"AT2G34500/AT5G13080/AT4G20260/AT3G01420/AT3G53420/AT1G15460/AT3G10060/AT4G35090/AT1G63010/AT4G12330/AT2G16430/AT5G47450/AT1G05260/AT1G09340/AT3G59220/AT2G15970/AT4G00430/AT3G23090",18
"517","cluster5","GO:0006644","phospholipid metabolic process","19/267","410/20876",1.54661740347478e-06,1.47770870728035e-05,9.73587193015909e-06,"AT3G09210/AT2G30390/AT1G54780/AT3G02730/AT1G68590/AT4G35250/AT1G31800/AT3G63520/AT3G56940/AT4G33470/AT4G34830/AT4G25050/AT1G09340/AT3G53130/AT1G17220/AT3G59780/AT1G04420/AT4G18480/AT4G04640",19
"518","cluster5","GO:0019220","regulation of phosphate metabolic process","13/267","197/20876",1.63359803917404e-06,1.53050690077956e-05,1.00837324032818e-05,"AT1G54780/AT5G64040/AT1G67740/AT4G21280/AT3G08940/AT5G24930/AT2G46820/AT5G66570/AT1G09340/AT1G74470/AT1G15820/AT4G04640/AT5G19940",13
"519","cluster5","GO:0051174","regulation of phosphorus metabolic process","13/267","197/20876",1.63359803917404e-06,1.53050690077956e-05,1.00837324032818e-05,"AT1G54780/AT5G64040/AT1G67740/AT4G21280/AT3G08940/AT5G24930/AT2G46820/AT5G66570/AT1G09340/AT1G74470/AT1G15820/AT4G04640/AT5G19940",13
"520","cluster5","GO:0009991","response to extracellular stimulus","18/267","373/20876",1.6572374329917e-06,1.53772511811249e-05,1.01312895701112e-05,"AT2G34500/AT5G13080/AT4G20260/AT3G01420/AT3G53420/AT1G15460/AT3G10060/AT4G35090/AT1G63010/AT4G12330/AT2G16430/AT5G47450/AT1G05260/AT1G09340/AT3G59220/AT2G15970/AT4G00430/AT3G23090",18
"521","cluster5","GO:0009668","plastid membrane organization","13/267","198/20876",1.72870955604644e-06,1.57377803923096e-05,1.03688239508645e-05,"AT3G09210/AT1G18060/AT3G47070/AT4G34730/AT1G44575/AT3G56940/AT4G33470/AT4G34830/AT2G46820/AT5G66570/AT1G09340/AT1G17220/AT1G77490",13
"522","cluster5","GO:0010027","thylakoid membrane organization","13/267","198/20876",1.72870955604644e-06,1.57377803923096e-05,1.03688239508645e-05,"AT3G09210/AT1G18060/AT3G47070/AT4G34730/AT1G44575/AT3G56940/AT4G33470/AT4G34830/AT2G46820/AT5G66570/AT1G09340/AT1G17220/AT1G77490",13
"523","cluster5","GO:0031399","regulation of protein modification process","13/267","202/20876",2.16029699522758e-06,1.94830523401365e-05,1.28363933607226e-05,"AT1G54780/AT5G64040/AT1G67740/AT4G21280/AT3G08940/AT5G24930/AT2G46820/AT5G66570/AT1G09340/AT1G74470/AT1G15820/AT4G04640/AT5G19940",13
"524","cluster5","GO:0043085","positive regulation of catalytic activity","10/267","116/20876",2.45598613597793e-06,2.19446909372102e-05,1.44582419700845e-05,"AT2G30390/AT3G02730/AT5G58330/AT1G31800/AT1G44575/AT5G66190/AT5G16400/AT1G09340/AT3G59780/AT4G04640",10
"525","cluster5","GO:0044093","positive regulation of molecular function","10/267","118/20876",2.86925154014623e-06,2.5402089323313e-05,1.6736146115387e-05,"AT2G30390/AT3G02730/AT5G58330/AT1G31800/AT1G44575/AT5G66190/AT5G16400/AT1G09340/AT3G59780/AT4G04640",10
"526","cluster5","GO:0009631","cold acclimation","6/267","33/20876",3.42953506435921e-06,3.00863757918785e-05,1.98223844868226e-05,"AT1G20450/AT1G10760/AT3G50970/AT2G15970/AT1G77490/AT1G20440",6
"527","cluster5","GO:0044550","secondary metabolite biosynthetic process","16/267","317/20876",3.57810950487133e-06,3.11069880378454e-05,2.04948140440236e-05,"AT1G71030/AT4G01070/AT1G54780/AT5G58330/AT1G62570/AT2G47890/AT4G37200/AT2G35260/AT3G19450/AT5G66190/AT3G26060/AT2G25450/AT4G18480/AT1G79270/AT5G19940/AT5G44020",16
"528","cluster5","GO:0061024","membrane organization","13/267","213/20876",3.88008419985585e-06,3.34310826148294e-05,2.20260418863997e-05,"AT3G09210/AT1G18060/AT3G47070/AT4G34730/AT1G44575/AT3G56940/AT4G33470/AT4G34830/AT2G46820/AT5G66570/AT1G09340/AT1G17220/AT1G77490",13
"529","cluster5","GO:0006633","fatty acid biosynthetic process","11/267","156/20876",5.52646898049345e-06,4.71950669573113e-05,3.10944318976995e-05,"AT3G01420/AT1G54780/AT1G31800/AT3G63520/AT3G56940/AT4G25050/AT1G09340/AT3G53130/AT4G33950/AT4G18480/AT4G04640",11
"530","cluster5","GO:0015698","inorganic anion transport","14/267","256/20876",5.89742614227354e-06,4.99211949762629e-05,3.28905391498912e-05,"AT3G12500/AT5G59540/AT4G17340/AT3G01420/AT1G15460/AT3G26570/AT5G14120/AT1G63010/AT4G12330/AT5G47450/AT1G05260/AT3G59220/AT3G23090/AT4G35440",14
"531","cluster5","GO:0000041","transition metal ion transport","13/267","231/20876",9.36091550676929e-06,7.79066285181544e-05,5.13287195254598e-05,"AT3G14680/AT3G01420/AT3G53420/AT1G49310/AT2G47600/AT5G65790/AT4G37410/AT4G12330/AT5G47450/AT1G05260/AT3G59220/AT4G00430/AT3G23090",13
"532","cluster5","GO:0071214","cellular response to abiotic stimulus","11/267","165/20876",9.44567413121665e-06,7.79066285181544e-05,5.13287195254598e-05,"AT2G34500/AT5G13080/AT4G20260/AT3G10060/AT5G24120/AT1G64860/AT2G05620/AT3G22840/AT1G09340/AT3G59220/AT2G15970",11
"533","cluster5","GO:0104004","cellular response to environmental stimulus","11/267","165/20876",9.44567413121665e-06,7.79066285181544e-05,5.13287195254598e-05,"AT2G34500/AT5G13080/AT4G20260/AT3G10060/AT5G24120/AT1G64860/AT2G05620/AT3G22840/AT1G09340/AT3G59220/AT2G15970",11
"534","cluster5","GO:0009765","photosynthesis, light harvesting","5/267","24/20876",1.14823987227363e-05,9.39026675206821e-05,6.18676969539046e-05,"AT1G54780/AT2G34420/AT5G47110/AT1G50250/AT3G54890",5
"535","cluster5","GO:0032268","regulation of cellular protein metabolic process","14/267","273/20876",1.22418491374838e-05,9.92721379636291e-05,6.54053682356498e-05,"AT1G20340/AT1G54780/AT5G64040/AT1G67740/AT4G21280/AT3G08940/AT5G24930/AT2G46820/AT5G66570/AT1G09340/AT1G74470/AT1G15820/AT4G04640/AT5G19940",14
"536","cluster5","GO:0031669","cellular response to nutrient levels","15/267","312/20876",1.29092090395942e-05,0.000103811556026737,6.83961601746922e-05,"AT2G34500/AT5G13080/AT4G20260/AT3G01420/AT3G53420/AT1G15460/AT4G35090/AT1G63010/AT4G12330/AT2G16430/AT5G47450/AT1G05260/AT3G59220/AT4G00430/AT3G23090",15
"537","cluster5","GO:0016144","S-glycoside biosynthetic process","11/267","172/20876",1.39875193241667e-05,0.000108525666521707,7.15020480819322e-05,"AT1G54780/AT5G58330/AT1G62570/AT4G37200/AT2G35260/AT5G66190/AT3G26060/AT2G25450/AT4G18480/AT5G19940/AT5G44020",11
"538","cluster5","GO:0019758","glycosinolate biosynthetic process","11/267","172/20876",1.39875193241667e-05,0.000108525666521707,7.15020480819322e-05,"AT1G54780/AT5G58330/AT1G62570/AT4G37200/AT2G35260/AT5G66190/AT3G26060/AT2G25450/AT4G18480/AT5G19940/AT5G44020",11
"539","cluster5","GO:0019761","glucosinolate biosynthetic process","11/267","172/20876",1.39875193241667e-05,0.000108525666521707,7.15020480819322e-05,"AT1G54780/AT5G58330/AT1G62570/AT4G37200/AT2G35260/AT5G66190/AT3G26060/AT2G25450/AT4G18480/AT5G19940/AT5G44020",11
"540","cluster5","GO:0006833","water transport","10/267","141/20876",1.40577288240554e-05,0.000108525666521707,7.15020480819322e-05,"AT2G05710/AT3G53420/AT3G61430/AT3G26450/AT1G64860/AT1G07890/AT5G20700/AT2G36830/AT4G00430/AT1G20440",10
"541","cluster5","GO:0042044","fluid transport","10/267","141/20876",1.40577288240554e-05,0.000108525666521707,7.15020480819322e-05,"AT2G05710/AT3G53420/AT3G61430/AT3G26450/AT1G64860/AT1G07890/AT5G20700/AT2G36830/AT4G00430/AT1G20440",10
"542","cluster5","GO:0051246","regulation of protein metabolic process","14/267","279/20876",1.56214443476787e-05,0.000119640426948492,7.88249990476019e-05,"AT1G20340/AT1G54780/AT5G64040/AT1G67740/AT4G21280/AT3G08940/AT5G24930/AT2G46820/AT5G66570/AT1G09340/AT1G74470/AT1G15820/AT4G04640/AT5G19940",14
"543","cluster5","GO:0010264","myo-inositol hexakisphosphate biosynthetic process","7/267","65/20876",1.91326634100027e-05,0.000144242345239473,9.50339531220527e-05,"AT1G07700/AT1G55480/AT1G18060/AT5G24120/AT4G32770/AT2G34460/AT4G37760",7
"544","cluster5","GO:0033517","myo-inositol hexakisphosphate metabolic process","7/267","65/20876",1.91326634100027e-05,0.000144242345239473,9.50339531220527e-05,"AT1G07700/AT1G55480/AT1G18060/AT5G24120/AT4G32770/AT2G34460/AT4G37760",7
"545","cluster5","GO:0032958","inositol phosphate biosynthetic process","7/267","66/20876",2.11712622900765e-05,0.000158374171394758,0.000104344695415799,"AT1G07700/AT1G55480/AT1G18060/AT5G24120/AT4G32770/AT2G34460/AT4G37760",7
"546","cluster5","GO:1901659","glycosyl compound biosynthetic process","11/267","181/20876",2.25280740461514e-05,0.000167227626573355,0.000110177787237858,"AT1G54780/AT5G58330/AT1G62570/AT4G37200/AT2G35260/AT5G66190/AT3G26060/AT2G25450/AT4G18480/AT5G19940/AT5G44020",11
"547","cluster5","GO:0006826","iron ion transport","9/267","120/20876",2.43014432160796e-05,0.000179014448118449,0.000117943525130672,"AT3G01420/AT3G53420/AT2G47600/AT4G12330/AT5G47450/AT1G05260/AT3G59220/AT4G00430/AT3G23090",9
"548","cluster5","GO:0009813","flavonoid biosynthetic process","12/267","217/20876",2.45830721496544e-05,0.000179717156245579,0.000118406503814922,"AT1G71030/AT4G01070/AT2G47890/AT3G57020/AT5G20700/AT5G44110/AT3G22840/AT4G27430/AT3G51240/AT1G79270/AT5G57785/AT4G37760",12
"549","cluster5","GO:0009267","cellular response to starvation","14/267","294/20876",2.79123655246503e-05,0.000202522050611184,0.000133431490121795,"AT2G34500/AT5G13080/AT4G20260/AT3G01420/AT3G53420/AT4G35090/AT1G63010/AT4G12330/AT2G16430/AT5G47450/AT1G05260/AT3G59220/AT4G00430/AT3G23090",14
"550","cluster5","GO:0031667","response to nutrient levels","15/267","335/20876",2.95954647978171e-05,0.000213131518879802,0.00014042152975555,"AT2G34500/AT5G13080/AT4G20260/AT3G01420/AT3G53420/AT1G15460/AT4G35090/AT1G63010/AT4G12330/AT2G16430/AT5G47450/AT1G05260/AT3G59220/AT4G00430/AT3G23090",15
"551","cluster5","GO:0046173","polyol biosynthetic process","7/267","70/20876",3.12024937845659e-05,0.000223040048163749,0.000146949756303141,"AT1G07700/AT1G55480/AT1G18060/AT5G24120/AT4G32770/AT2G34460/AT4G37760",7
"552","cluster5","GO:0042594","response to starvation","14/267","302/20876",3.74423619570195e-05,0.000265675583003851,0.000175040144133435,"AT2G34500/AT5G13080/AT4G20260/AT3G01420/AT3G53420/AT4G35090/AT1G63010/AT4G12330/AT2G16430/AT5G47450/AT1G05260/AT3G59220/AT4G00430/AT3G23090",14
"553","cluster5","GO:0005984","disaccharide metabolic process","11/267","193/20876",4.06888072366235e-05,0.000286603642214173,0.000188828579108111,"AT2G30390/AT3G02730/AT5G58330/AT5G10100/AT1G31800/AT1G76730/AT1G44575/AT4G33470/AT4G33950/AT3G59780/AT4G04640",11
"554","cluster5","GO:0050790","regulation of catalytic activity","11/267","200/20876",5.6246724532232e-05,0.000393319486765245,0.000259138227440642,"AT2G30390/AT3G02730/AT3G16420/AT5G58330/AT1G31800/AT1G44575/AT5G66190/AT5G16400/AT1G09340/AT3G59780/AT4G04640",11
"555","cluster5","GO:0009812","flavonoid metabolic process","12/267","244/20876",7.67287703027657e-05,0.000532685347785388,0.000350959312857785,"AT1G71030/AT4G01070/AT2G47890/AT3G57020/AT5G20700/AT5G44110/AT3G22840/AT4G27430/AT3G51240/AT1G79270/AT5G57785/AT4G37760",12
"556","cluster5","GO:0055072","iron ion homeostasis","9/267","141/20876",8.61507850301193e-05,0.000593825053957608,0.000391241159084151,"AT3G01420/AT2G05710/AT3G53420/AT4G12330/AT5G47450/AT1G05260/AT3G59220/AT4G00430/AT3G23090",9
"557","cluster5","GO:0055076","transition metal ion homeostasis","10/267","176/20876",9.33382729571805e-05,0.000638804492224675,0.000420875825801695,"AT1G20340/AT3G01420/AT2G05710/AT3G53420/AT4G12330/AT5G47450/AT1G05260/AT3G59220/AT4G00430/AT3G23090",10
"558","cluster5","GO:0009311","oligosaccharide metabolic process","11/267","212/20876",9.48621521965795e-05,0.000644661808941544,0.000424734914208555,"AT2G30390/AT3G02730/AT5G58330/AT5G10100/AT1G31800/AT1G76730/AT1G44575/AT4G33470/AT4G33950/AT3G59780/AT4G04640",11
"559","cluster5","GO:0007030","Golgi organization","10/267","177/20876",9.78318334078538e-05,0.000660193840829223,0.000434968180922662,"AT4G20260/AT2G05710/AT3G53420/AT3G61430/AT1G07890/AT5G20700/AT1G63010/AT2G36830/AT1G20440/AT1G15820",10
"560","cluster5","GO:0010106","cellular response to iron ion starvation","8/267","116/20876",0.000124494749837619,0.000834287733286825,0.000549669801914636,"AT3G01420/AT3G53420/AT4G12330/AT5G47450/AT1G05260/AT3G59220/AT4G00430/AT3G23090",8
"561","cluster5","GO:0043647","inositol phosphate metabolic process","7/267","89/20876",0.000145947909869283,0.000971308503612814,0.000639945826214497,"AT1G07700/AT1G55480/AT1G18060/AT5G24120/AT4G32770/AT2G34460/AT4G37760",7
"562","cluster5","GO:0000023","maltose metabolic process","9/267","152/20876",0.000152899466531332,0.0010106026383749,0.000665834735291454,"AT2G30390/AT3G02730/AT5G58330/AT1G31800/AT1G76730/AT1G44575/AT4G33470/AT3G59780/AT4G04640",9
"563","cluster5","GO:0009735","response to cytokinin","12/267","266/20876",0.000172782564602069,0.00113425289007481,0.000747301604150732,"AT3G49120/AT4G20260/AT3G26450/AT1G07890/AT3G10520/AT3G08940/AT4G08390/AT1G79040/AT4G25050/AT1G61520/AT3G09260/AT4G18480",12
"564","cluster5","GO:0019252","starch biosynthetic process","10/267","190/20876",0.000175095461165351,0.0011416697298957,0.000752188183100083,"AT2G30390/AT3G02730/AT5G58330/AT1G31800/AT1G76730/AT1G44575/AT1G10760/AT4G33470/AT3G59780/AT4G04640",10
"565","cluster5","GO:0050832","defense response to fungus","14/267","351/20876",0.00018435118006585,0.00119395227358084,0.000786634494947179,"AT3G12500/AT3G49120/AT2G37130/AT4G19230/AT3G01420/AT2G39730/AT4G03280/AT3G50970/AT5G66190/AT5G66570/AT1G09340/AT1G06680/AT1G20440/AT2G37630",14
"566","cluster5","GO:0010256","endomembrane system organization","10/267","195/20876",0.000216104738336715,0.00138779214524708,0.00091434573845567,"AT4G20260/AT2G05710/AT3G53420/AT3G61430/AT1G07890/AT5G20700/AT1G63010/AT2G36830/AT1G20440/AT1G15820",10
"567","cluster5","GO:0005982","starch metabolic process","11/267","233/20876",0.000217157112883222,0.00138779214524708,0.00091434573845567,"AT2G30390/AT3G02730/AT5G58330/AT1G31800/AT1G76730/AT1G44575/AT1G10760/AT4G35090/AT4G33470/AT3G59780/AT4G04640",11
"568","cluster5","GO:0006879","cellular iron ion homeostasis","8/267","127/20876",0.000232848740065953,0.00147828311949766,0.000973965644043181,"AT3G01420/AT3G53420/AT4G12330/AT5G47450/AT1G05260/AT3G59220/AT4G00430/AT3G23090",8
"569","cluster5","GO:0010167","response to nitrate","10/267","197/20876",0.00023462579420177,0.00147982935558633,0.000974984380446297,"AT3G12500/AT5G59540/AT4G17340/AT3G01420/AT5G14120/AT4G12330/AT5G47450/AT1G05260/AT3G59220/AT3G23090",10
"570","cluster5","GO:0015706","nitrate transport","10/267","206/20876",0.000335296904114926,0.0021010487822786,0.00138427429996866,"AT3G12500/AT5G59540/AT4G17340/AT3G01420/AT5G14120/AT4G12330/AT5G47450/AT1G05260/AT3G59220/AT3G23090",10
"571","cluster5","GO:0072593","reactive oxygen species metabolic process","14/267","374/20876",0.000351418456555047,0.00218786329403626,0.00144147197120033,"AT3G49120/AT1G20340/AT3G14415/AT2G39730/AT1G07890/AT4G03280/AT1G28470/AT4G35090/AT5G24930/AT5G66190/AT5G66570/AT1G09340/AT1G06680/AT4G33950",14
"572","cluster5","GO:0065009","regulation of molecular function","11/267","247/20876",0.000357751036042907,0.00221301121654747,0.00145804065971603,"AT2G30390/AT3G02730/AT3G16420/AT5G58330/AT1G31800/AT1G44575/AT5G66190/AT5G16400/AT1G09340/AT3G59780/AT4G04640",11
"573","cluster5","GO:0098771","inorganic ion homeostasis","11/267","248/20876",0.000370198636599524,0.00226291687381655,0.00149092096186004,"AT1G64170/AT1G20340/AT3G01420/AT2G05710/AT3G53420/AT4G12330/AT5G47450/AT1G05260/AT3G59220/AT4G00430/AT3G23090",11
"574","cluster5","GO:0051187","cofactor catabolic process","8/267","136/20876",0.000370508669495352,0.00226291687381655,0.00149092096186004,"AT1G54100/AT3G26580/AT1G20340/AT3G54140/AT1G07890/AT4G20070/AT4G35090/AT4G33950",8
"575","cluster5","GO:0010224","response to UV-B","7/267","104/20876",0.000382591268563628,0.00232201618971007,0.00152985849859273,"AT3G57020/AT3G17609/AT5G44110/AT3G22840/AT3G51240/AT5G57785/AT4G37760",7
"576","cluster5","GO:0042743","hydrogen peroxide metabolic process","13/267","334/20876",0.000393580559640728,0.00237378275033314,0.00156396485541447,"AT1G20340/AT3G14415/AT2G39730/AT1G07890/AT4G03280/AT1G28470/AT4G35090/AT5G24930/AT5G66190/AT5G66570/AT1G09340/AT1G06680/AT4G33950",13
"577","cluster5","GO:0016122","xanthophyll metabolic process","3/267","12/20876",0.000417847871617327,0.00250449190130882,0.00165008247438291,"AT1G31800/AT3G63520/AT4G32770",3
"578","cluster5","GO:0019751","polyol metabolic process","7/267","114/20876",0.000665249713520909,0.00396275292313381,0.00261085657548167,"AT1G07700/AT1G55480/AT1G18060/AT5G24120/AT4G32770/AT2G34460/AT4G37760",7
"579","cluster5","GO:0055065","metal ion homeostasis","10/267","227/20876",0.000715912593521371,0.00423837823771854,0.00279245209226289,"AT1G20340/AT3G01420/AT2G05710/AT3G53420/AT4G12330/AT5G47450/AT1G05260/AT3G59220/AT4G00430/AT3G23090",10
"580","cluster5","GO:0006816","calcium ion transport","7/267","118/20876",0.000816432441099749,0.00480400796134913,0.00316511678064344,"AT4G20260/AT3G53420/AT3G61430/AT5G20700/AT1G63010/AT2G36830/AT1G15820",7
"581","cluster5","GO:0046916","cellular transition metal ion homeostasis","8/267","154/20876",0.00084362916222773,0.00493395237302884,0.00325073055174194,"AT3G01420/AT3G53420/AT4G12330/AT5G47450/AT1G05260/AT3G59220/AT4G00430/AT3G23090",8
"582","cluster5","GO:0046165","alcohol biosynthetic process","7/267","122/20876",0.000993541234239335,0.00577570657253589,0.0038053196289192,"AT1G07700/AT1G55480/AT1G18060/AT5G24120/AT4G32770/AT2G34460/AT4G37760",7
"583","cluster5","GO:0009718","anthocyanin-containing compound biosynthetic process","5/267","60/20876",0.00101427885569102,0.00586095266911278,0.00386148395107076,"AT1G71030/AT5G44110/AT3G22840/AT4G27430/AT3G51240",5
"584","cluster5","GO:0046686","response to cadmium ion","15/267","470/20876",0.00113054040988252,0.00649387794962281,0.00427848626296392,"AT3G12500/AT2G37760/AT4G20260/AT1G20340/AT1G71030/AT2G05710/AT3G53420/AT3G61430/AT5G14780/AT1G07890/AT2G36830/AT3G08590/AT1G20440/AT2G37630/AT1G75280",15
"585","cluster5","GO:0006631","fatty acid metabolic process","14/267","425/20876",0.00121979171868989,0.00696508289074403,0.00458893925935031,"AT3G01420/AT1G54780/AT1G31800/AT5G47110/AT3G10520/AT3G63520/AT4G32770/AT3G56940/AT4G25050/AT1G09340/AT3G53130/AT4G33950/AT4G18480/AT4G04640",14
"586","cluster5","GO:0080167","response to karrikin","7/267","128/20876",0.00131440873083667,0.00746120250151403,0.00491580726579163,"AT1G44575/AT3G17609/AT4G03280/AT3G19450/AT3G22840/AT3G47470/AT5G57785",7
"587","cluster5","GO:0009611","response to wounding","12/267","335/20876",0.00133790252590651,0.00755015168128529,0.00497441136132677,"AT3G12500/AT4G01070/AT1G55480/AT5G14780/AT2G47890/AT2G34810/AT1G09340/AT4G27410/AT2G22170/AT2G26690/AT1G79270/AT4G37760",12
"588","cluster5","GO:0009610","response to symbiotic fungus","4/267","38/20876",0.00137182849803533,0.0076965959337447,0.00507089603924931,"AT5G46410/AT1G10760/AT3G09260/AT3G21690",4
"589","cluster5","GO:0006972","hyperosmotic response","10/267","250/20876",0.00148436968416458,0.00827986557929952,0.00545518277599881,"AT2G05710/AT3G53420/AT3G61430/AT1G07890/AT2G39800/AT5G49480/AT1G05260/AT4G27410/AT2G36830/AT1G20440",10
"590","cluster5","GO:0009608","response to symbiont","4/267","39/20876",0.00151341003993332,0.00839333729043482,0.00552994352159545,"AT5G46410/AT1G10760/AT3G09260/AT3G21690",4
"591","cluster5","GO:0042631","cellular response to water deprivation","5/267","66/20876",0.00155982517076424,0.00855245051015619,0.0056347751384067,"AT2G34500/AT5G13080/AT3G10060/AT1G09340/AT2G15970",5
"592","cluster5","GO:0071462","cellular response to water stimulus","5/267","66/20876",0.00155982517076424,0.00855245051015619,0.0056347751384067,"AT2G34500/AT5G13080/AT3G10060/AT1G09340/AT2G15970",5
"593","cluster6","GO:0000303","response to superoxide","5/71","43/20876",3.43310321300803e-07,9.20071661086152e-05,7.53475810433868e-05,"AT2G28190/AT1G12520/AT1G16540/AT1G08830/AT2G47000",5
"594","cluster6","GO:0000305","response to oxygen radical","5/71","43/20876",3.43310321300803e-07,9.20071661086152e-05,7.53475810433868e-05,"AT2G28190/AT1G12520/AT1G16540/AT1G08830/AT2G47000",5
"595","cluster6","GO:0098754","detoxification","8/71","226/20876",9.86584275078476e-07,0.000176269723814021,0.00014435285709043,"AT2G28190/AT1G12520/AT2G29460/AT1G08830/AT3G05360/AT4G21120/AT2G47000/AT5G62480",8
"596","cluster6","GO:0009636","response to toxic substance","10/71","430/20876",1.86330739824149e-06,0.000249683191364359,0.000204473469754395,"AT2G28190/AT1G12520/AT5G51440/AT2G29460/AT1G08830/AT3G05360/AT4G21120/AT2G47000/AT4G27940/AT5G62480",10
"597","cluster6","GO:0019430","removal of superoxide radicals","3/71","11/20876",6.09978115993998e-06,0.000363275855747537,0.000297498098677775,"AT2G28190/AT1G12520/AT1G08830",3
"598","cluster6","GO:0071450","cellular response to oxygen radical","3/71","11/20876",6.09978115993998e-06,0.000363275855747537,0.000297498098677775,"AT2G28190/AT1G12520/AT1G08830",3
"599","cluster6","GO:0071451","cellular response to superoxide","3/71","11/20876",6.09978115993998e-06,0.000363275855747537,0.000297498098677775,"AT2G28190/AT1G12520/AT1G08830",3
"600","cluster6","GO:0098869","cellular oxidant detoxification","3/71","11/20876",6.09978115993998e-06,0.000363275855747537,0.000297498098677775,"AT2G28190/AT1G12520/AT1G08830",3
"601","cluster6","GO:1990748","cellular detoxification","3/71","11/20876",6.09978115993998e-06,0.000363275855747537,0.000297498098677775,"AT2G28190/AT1G12520/AT1G08830",3
"602","cluster6","GO:0006801","superoxide metabolic process","3/71","14/20876",1.33582019289252e-05,0.000715999623390392,0.000586354758353875,"AT2G28190/AT1G12520/AT1G08830",3
"603","cluster6","GO:0097237","cellular response to toxic substance","3/71","16/20876",2.04509204162656e-05,0.000996517576647124,0.00081607979077347,"AT2G28190/AT1G12520/AT1G08830",3
"604","cluster6","GO:0009407","toxin catabolic process","6/71","211/20876",8.22971795317039e-05,0.00367594068574944,0.0030103441986597,"AT2G28190/AT2G29460/AT3G05360/AT4G21120/AT2G47000/AT5G62480",6
